Materials,Stock,Duplicates,,
H413000111,0000050,1,,
H413000110,0000000,1,,
H413000109,0000053,1,,
H413000106,0000096,1,,
H413000105,0000049,1,,
H413000104,0000000,1,,
H413000103,0000010,1,,
H413000102,0000017,1,,
H413000101,0000019,1,,
H413000100,0000005,1,,
H413000099,0000024,1,,
H413000098,0000024,1,,
H413000097,0000098,1,,
H413000096,0000099,1,,
H413000095,0000042,1,,
H413000094,0000049,1,,
H413000093,0000013,1,,
H413000092,0000000,1,,
H413000091,0000003,1,,
H413000090,0000000,1,,
H413000087,0000039,1,,
H413000086,0000002,1,,
H413000084,0000000,1,,
H413000083,0000066,1,,
H413000082,0000228,1,,
H413000081,0000027,1,,
H413000080,0000030,1,,
H413000079,0000000,1,,
H413000078,0000040,1,,
H413000077,0000019,1,,
H413000076,0000013,1,,
H413000075,0000036,1,,
H413000074,0000007,1,,
H413000073,0000024,1,,
H413000072,0000019,1,,
H413000071,0000039,1,,
H413000070,0000392,1,,
H413000069,0000024,1,,
H413000066,0000000,1,,
H413000065,0000000,1,,
H413000064,0000003,1,,
H413000063,0000002,1,,
H413000062,0000000,1,,
H413000060,0000004,1,,
H413000059,0000003,1,,
H413000058,0000003,1,,
H413000057,0000007,1,,
H413000055,0000000,1,,
H413000054,0000000,1,,
H413000053,0000015,1,,
H413000052,0000099,1,,
H413000051,0000008,1,,
H413000050,0000003,1,,
H413000049,0000099,1,,
H413000048,0000003,1,,
H413000047,0000009,1,,
H413000046,0000033,1,,
H413000045,0000000,1,,
H413000044,0000098,1,,
H413000043,0000000,1,,
H413000042,0000000,1,,
H413000041,0000448,1,,
H413000040,0000123,1,,
H413000039,0000003,1,,
H413000038,0000157,1,,
H413000037,0000004,1,,
H413000036,0000406,1,,
H413000035,0000022,1,,
H413000034,0000000,1,,
H413000033,0000086,1,,
H413000032,0000199,1,,
H413000031,0000000,1,,
H413000029,0000000,1,,
H413000028,0000000,1,,
H413000027,0000001,1,,
H413000026,0000000,1,,
H413000025,0000200,1,,
H413000024,0000197,1,,
H413000023,0000000,1,,
H413000022,0000003,1,,
H413000021,0000003,1,,
H413000020,0000003,1,,
H413000019,0000009,1,,
H413000018,0000099,1,,
H413000017,0000003,1,,
H413000016,0000000,1,,
H413000015,0000000,1,,
H413000014,0000003,1,,
H413000013,0000000,1,,
H413000012,0000000,1,,
H413000011,0000002,1,,
H413000010,0000003,1,,
H413000009,0000000,1,,
H413000008,0000003,1,,
H413000007,0000003,1,,
H413000006,0000003,1,,
H413000005,0000056,1,,
H413000004,0000019,1,,
H413000003,0000000,1,,
H413000002,0000003,1,,
H413000001,0000003,1,,
H412000137,0000000,1,,
H412000093,0000000,1,,
H412000092,0000000,1,,
H412000083,0000000,1,,
H412000082,0000000,1,,
H412000081,0000000,1,,
H412000073,0000000,1,,
H412000068,0000000,1,,
H412000048,0000000,1,,
H412000044,0000000,1,,
H412000042,0000000,1,,
H412000041,0000000,1,,
H412000040,0000000,1,,
H412000039,0000000,1,,
H412000037,0000000,1,,
H412000036,0000000,1,,
H412000033,0000000,1,,
H412000032,0000000,1,,
H412000020,0000000,1,,
H412000010,0000000,1,,
H411000006,0000154,1,,
H411000003,0000036,1,,
H411000002,0000055,1,,
H411000001,0000118,1,,
H409000195,0000000,1,,
H409000134,0000000,1,,
H409000119,0000000,1,,
H409000114,0000000,1,,
H409000106,0000000,1,,
H409000104,0000000,1,,
H409000099,0000000,1,,
H409000098,0000000,1,,
H409000096,0000000,1,,
H409000094,0000000,1,,
H409000089,0000000,1,,
H409000062,0000000,1,,
H409000056,0000000,1,,
H407000005,0000000,1,,
H406000045,0000090,1,,
H406000036,0000014,1,,
H406000014,0000005,1,,
H403000013,0000003,1,,
H403000012,0000000,1,,
H403000005,0000000,1,,
H401000016,0000050,1,,
H401000007,0000055,1,,
H401000003,0000000,1,,
H401000002,0000000,1,,
H401000001,0000000,1,,
H400000262,0000000,1,,
H400000261,0000000,1,,
H400000223,0000000,1,,
H164071040,0000013,1,,
H160622005,0000000,1,,
H160620002,0000069,1,,
H160564006,0000007,1,,
H160564004,0000000,1,,
H160537010,0000131,1,,
H160537006,0000025,1,,
H160532012,0000000,1,,
H160532010,0000008,1,,
H160531008,0000000,1,,
H155600005,0000050,1,,
H155600002,0000072,1,,
H155400001,0000011,1,,
H155200002,0000000,1,,
H155200001,0000194,1,,
H155100002,0000181,1,,
H155100001,0000000,1,,
H154172420,0000101,1,,
H152172420,0000000,1,,
H152111820,0000000,1,,
H150100303,0000134,1,,
H150100302,0000144,1,,
H150100301,0000126,1,,
H150100203,0000100,1,,
H150100202,0000046,1,,
H150100201,0000058,1,,
H150100109,0000222,1,,
H150100108,0000099,1,,
H150100107,0000034,1,,
H150100103,0000167,1,,
H150100102,0000062,1,,
H150100101,0000134,1,,
H150100002,0000307,1,,
H150100001,0000162,1,,
H149100302,0000027,1,,
H149100301,0000153,1,,
H149100202,0000281,1,,
H149100201,0000014,1,,
H149100108,0000050,1,,
H149100107,0000030,1,,
H149100102,0000096,1,,
H149100101,0000076,1,,
H149100005,0000000,1,,
H149100004,0000049,1,,
H149100003,0000109,1,,
H146200027,0000000,1,,
H144100120,0000019,1,,
H144100075,0000165,1,,
H144000081,0000031,1,,
H141024045,0000000,1,,
H141022226,0000112,1,,
H141016020,0000158,1,,
H141012020,0000000,1,,
H140008900,0000000,1,,
H140002068,0000000,1,,
H140002056,0000470,1,,
H140001535,0000115,1,,
H140000226,0000000,1,,
H137200038,0000000,1,,
H135112420,0000010,1,,
H135101320,0000000,1,,
H135041110,0000179,1,,
H134324535,0000000,1,,
H132001295,0000000,1,,
H119008030,0000000,1,,
H115050180,0000019,1,,
H065004880,0000060,1,,
H065003701,0000000,1,,
H060005067,0000000,1,,
H060005066,0000027,1,,
H060004418,0000005,1,,
H060003720,0000017,1,,
H060003575,0000009,1,,
H060003574,0000203,1,,
H060003573,0000007,1,,
H060002266,0000000,1,,
H060001240,0000000,1,,
H060000921,0000000,1,,
H060000920,0000023,1,,
H060000576,0000014,1,,
H059003314,0000000,1,,
H057005957,0000000,1,,
H057005953,0000026,1,,
H057005174,0000000,1,,
H057004482,0000008,1,,
H057004417,0000097,1,,
H057003897,0000033,1,,
H057003474,0000205,1,,
H057002539,0000002,1,,
H057002511,0000179,1,,
H057001890,0000000,1,,
H057001681,0000043,1,,
H057001506,0000000,1,,
H057001179,0000000,1,,
H057000689,0000000,1,,
H057000687,0000022,1,,
H055005088,0000608,1,,
H055004873,0000359,1,,
H055004872,0000477,1,,
H055004700,0000023,1,,
H055004509,0000170,1,,
H055004131,0000153,1,,
H055004020,0000089,1,,
H055004019,0000000,1,,
H055004018,0000059,1,,
H055004017,0000682,1,,
H055004016,0000083,1,,
H055004014,0000491,1,,
H055004012,0000415,1,,
H055004011,0000060,1,,
H055004010,0000206,1,,
H055004008,0000031,1,,
H055003984,0000034,1,,
H055003983,0000039,1,,
H055003846,0000028,1,,
H055003845,0000000,1,,
H055002709,0000000,1,,
H055002708,0000082,1,,
H055002707,0000000,1,,
H055002705,0000088,1,,
H055000678,0000000,1,,
H055000676,0000000,1,,
H055000092,0000000,1,,
H052006710,0000025,1,,
H052006709,0000016,1,,
H052005814,0000004,1,,
H052005778,0000000,1,,
H052005777,0000000,1,,
H052005610,0000131,1,,
H052005326,0000002,1,,
H052005087,0000001,1,,
H052004997,0000000,1,,
H052004901,0000004,1,,
H052004883,0000000,1,,
H052004712,0000025,1,,
H052004435,0000000,1,,
H052004405,0000000,1,,
H052004371,0000237,1,,
H052003869,0000065,1,,
H052003748,0000000,1,,
H052003714,0000019,1,,
H052003519,0000010,1,,
H052003398,0000203,1,,
H052003225,0000000,1,,
H052002948,0000103,1,,
H052002365,0000216,1,,
H052002350,0000294,1,,
H052002325,0000000,1,,
H052002180,0000000,1,,
H052002083,0000000,1,,
H052001828,0000000,1,,
H052001690,0000000,1,,
H052001689,0000000,1,,
H052001679,0000000,1,,
H052001678,0000377,1,,
H052001248,0000000,1,,
H052001203,0000000,1,,
H052000795,0000000,1,,
H052000705,0000171,1,,
H052000704,0000000,1,,
H052000703,0000000,1,,
H052000702,0000000,1,,
H052000701,0000000,1,,
H052000696,0000000,1,,
H052000695,0000000,1,,
H052000694,0000000,1,,
H052000692,0000000,1,,
H052000691,0000057,1,,
H050005982,0000006,1,,
H050005477,0000004,1,,
H050005476,0000005,1,,
H050005335,0000082,1,,
H050005325,0000087,1,,
H050004989,0000005,1,,
H050004353,0000011,1,,
H050004202,0000064,1,,
H050004201,0000010,1,,
H050004130,0000095,1,,
H050004129,0000046,1,,
H050003712,0000069,1,,
H050003467,0000047,1,,
H050003400,0000099,1,,
H050003349,0000024,1,,
H050003348,0000031,1,,
H050003347,0000092,1,,
H050003346,0000000,1,,
H050003345,0000000,1,,
H050003344,0000017,1,,
H050003342,0000020,1,,
H050003242,0000010,1,,
H050002942,0000002,1,,
H050002859,0000004,1,,
H050002486,0000100,1,,
H050001054,0000000,1,,
H049005973,0000236,1,,
H049005816,0000227,1,,
H049005307,0000053,1,,
H049004378,0000000,1,,
H049003733,0000000,1,,
H049003163,0000899,1,,
H049002913,0000387,1,,
H049001454,0000028,1,,
H049001156,0000000,1,,
H049000793,0000000,1,,
H049000245,0000114,1,,
H048006235,0000000,1,,
H048005295,0000009,1,,
H048004887,0000989,1,,
H048004886,0001222,1,,
H048004739,0000000,1,,
H048004376,0000167,1,,
H048004315,0000963,1,,
H048002508,0000648,1,,
H048002466,0000879,1,,
H048002385,0000000,1,,
H048002353,0000000,1,,
H048001746,0000000,1,,
H048001450,0000000,1,,
H048001121,0000387,1,,
H048001120,0000079,1,,
H048001099,0000919,1,,
H048001062,0000000,1,,
H048000771,0000000,1,,
H048000770,0000000,1,,
H048000766,0000097,1,,
H048000765,0000333,1,,
H048000722,0000000,1,,
H048000651,0000033,1,,
H048000604,0000000,1,,
H048000603,0000000,1,,
H048000602,0000000,1,,
H047006466,0000000,1,,
H047006455,0000000,1,,
H047006226,0000200,1,,
H047005823,0000015,1,,
H047005822,0000000,1,,
H047005774,0000000,1,,
H047004510,0000000,1,,
H047004370,0000119,1,,
H047003976,0000000,1,,
H047003428,0000000,1,,
H047003214,0000000,1,,
H047002535,0000000,1,,
H047002533,0000000,1,,
H047002481,0000038,1,,
H047001249,0000000,1,,
H047000600,0000022,1,,
H045005413,0000019,1,,
H045002624,0000020,1,,
H045001731,0000000,1,,
H045001692,0000032,1,,
H045000780,0000000,1,,
H045000685,0000000,1,,
H042006223,0000000,1,,
H042006215,0000000,1,,
H042006210,0000000,1,,
H042006191,0000000,1,,
H042005810,0000007,1,,
H042005617,0000000,1,,
H042005273,0000081,1,,
H042005210,0000000,1,,
H042005206,0000089,1,,
H042005105,0000010,1,,
H042004496,0000047,1,,
H042004495,0000063,1,,
H042003920,0000000,1,,
H042003862,0000000,1,,
H042002777,0000000,1,,
H042002404,0000006,1,,
H040006181,0000000,1,,
H040006162,0000012,1,,
H040006154,0000000,1,,
H040006153,0000000,1,,
H040006140,0000037,1,,
H040006139,0000000,1,,
H040006137,0000017,1,,
H040006136,0000003,1,,
H040006134,0000015,1,,
H040006133,0000000,1,,
H040006127,0000554,1,,
H040006125,0000016,1,,
H040006124,0000004,1,,
H040006123,0000000,1,,
H040006090,0000000,1,,
H040005936,0000010,1,,
H040005552,0000009,1,,
H040005308,0000031,1,,
H040005271,0000080,1,,
H040005207,0000000,1,,
H040005171,0000014,1,,
H040004995,0000026,1,,
H040004994,0000000,1,,
H040004898,0000019,1,,
H040004897,0000000,1,,
H040004888,0000064,1,,
H040004866,0000000,1,,
H040004767,0000000,1,,
H040004703,0000001,1,,
H040004395,0000090,1,,
H040004292,0000028,1,,
H040004291,0000000,1,,
H040004193,0000025,1,,
H040004192,0000000,1,,
H040004137,0000395,1,,
H040004115,0000033,1,,
H040004114,0000018,1,,
H040004111,0000026,1,,
H040004075,0000009,1,,
H040004037,0000011,1,,
H040003863,0000000,1,,
H040003840,0000271,1,,
H040003828,0000028,1,,
H040003793,0000008,1,,
H040003747,0000197,1,,
H040003746,0000416,1,,
H040003557,0000000,1,,
H040003556,0000026,1,,
H040003444,0000113,1,,
H040003443,0000016,1,,
H040003386,0000005,1,,
H040003384,0000000,1,,
H040003383,0000000,1,,
H040003380,0000000,1,,
H040003274,0000000,1,,
H040002831,0000000,1,,
H040002504,0000015,1,,
H040002448,0000004,1,,
H040002447,0000000,1,,
H040002330,0000025,1,,
H040001659,0000000,1,,
H040001658,0000000,1,,
H040001221,0000000,1,,
H040000426,0000025,1,,
H040000238,0000000,1,,
H040000236,0000000,1,,
H040000235,0000000,1,,
H040000086,0000000,1,,
H038005992,0000000,1,,
H038005422,0000000,1,,
H038005349,0000133,1,,
H038004878,0000010,1,,
H038004860,0000114,1,,
H038004572,0000000,1,,
H038004293,0000050,1,,
H038003403,0000038,1,,
H038002982,0000000,1,,
H038002863,0000000,1,,
H038002335,0000000,1,,
H038001733,0000017,1,,
H038001732,0000005,1,,
H038000682,0000009,1,,
H038000430,0000000,1,,
H038000369,0000080,1,,
H037005769,0000018,1,,
H035004874,0000025,1,,
H035002467,0000019,1,,
H033005759,0000100,1,,
H033002917,0000086,1,,
H032005202,0000010,1,,
H032005180,0000010,1,,
H032005073,0000010,1,,
H032005070,0000136,1,,
H032005065,0000000,1,,
H032005064,0000000,1,,
H032004998,0000016,1,,
H032004713,0000005,1,,
H032003703,0000000,1,,
H032001827,0000098,1,,
H032000804,0000000,1,,
H032000799,0000000,1,,
H032000078,0000000,1,,
H025006307,0000020,1,,
H025006306,0000167,1,,
H025006305,0000017,1,,
H025005865,0000060,1,,
H025005738,0000006,1,,
H025005673,0000225,1,,
H025005409,0000066,1,,
H025005407,0000059,1,,
H025004812,0000002,1,,
H025002625,0000019,1,,
H025002207,0000000,1,,
H025002205,0000009,1,,
H025002204,0000015,1,,
H025002157,0000015,1,,
H025001870,0000000,1,,
H025001759,0000002,1,,
H025001725,0000000,1,,
H025001682,0000000,1,,
H025001680,0000000,1,,
H025001501,0000083,1,,
H025001499,0000006,1,,
H025001497,0000037,1,,
H025000829,0000000,1,,
H025000818,0000013,1,,
H025000251,0000105,1,,
H025000216,0000000,1,,
H025000067,0000058,1,,
H025000057,0000000,1,,
H024006354,0000000,1,,
H024006353,0000000,1,,
H024006352,0000000,1,,
H023000773,0000000,1,,
H023000594,0000000,1,,
H022005415,0000055,1,,
H022005004,0000101,1,,
H022004879,0000050,1,,
H022003666,0000009,1,,
H022003425,0000150,1,,
H022001809,0000017,1,,
H022001723,0000010,1,,
H022001677,0000025,1,,
H022001247,0000000,1,,
H022001018,0000000,1,,
H022000930,0000019,1,,
H022000596,0000015,1,,
H022000589,0000000,1,,
H022000587,0000000,1,,
H022000582,0000011,1,,
H022000581,0000000,1,,
H022000580,0000000,1,,
H022000579,0000000,1,,
H021006356,0000000,1,,
H021006355,0000024,1,,
H021006059,0000033,1,,
H021005609,0000079,1,,
H021005608,0000049,1,,
H021005601,0000138,1,,
H021005319,0000014,1,,
H021005297,0000000,1,,
H021005251,0000115,1,,
H021005167,0000018,1,,
H021004843,0000010,1,,
H021004351,0000000,1,,
H021004350,0000118,1,,
H021004349,0000000,1,,
H021004325,0000010,1,,
H021003952,0000000,1,,
H021003564,0000015,1,,
H021002360,0000000,1,,
H021002162,0000189,1,,
H021001683,0000089,1,,
H021001433,0000275,1,,
H021001424,0000070,1,,
H021001019,0000000,1,,
H021000787,0000025,1,,
H021000709,0000009,1,,
H021000707,0000000,1,,
H021000362,0000372,1,,
H020005624,0000271,1,,
H020005071,0000018,1,,
H020005069,0000000,1,,
H020005068,0000000,1,,
H020004862,0000009,1,,
H020004861,0000010,1,,
H020004521,0000021,1,,
H020004374,0000376,1,,
H020004373,0000380,1,,
H020004040,0000003,1,,
H020004032,0000099,1,,
H020003709,0000235,1,,
H020003708,0000248,1,,
H020003635,0000004,1,,
H020003563,0000333,1,,
H020003562,0000331,1,,
H020003561,0000328,1,,
H020003560,0000298,1,,
H020003409,0000329,1,,
H020003407,0000334,1,,
H020003406,0000265,1,,
H020003039,0000099,1,,
H020003038,0000098,1,,
H020002956,0000382,1,,
H020002886,0000000,1,,
H020002483,0000347,1,,
H020002294,0000000,1,,
H020002293,0000000,1,,
H020002292,0000000,1,,
H020002273,0000000,1,,
H020002272,0000000,1,,
H020002271,0000000,1,,
H020002270,0000000,1,,
H020001674,0000000,1,,
H020001673,0000010,1,,
H020001326,0000000,1,,
H020001001,0000071,1,,
H020001000,0000050,1,,
H020000741,0000044,1,,
H020000740,0000000,1,,
H020000739,0000000,1,,
H020000738,0000000,1,,
H020000737,0000000,1,,
H020000732,0000000,1,,
H020000728,0000000,1,,
H020000062,0000000,1,,
H017001713,0000023,1,,
H015006448,0000119,1,,
H015006447,0000030,1,,
H015006358,0000372,1,,
H015005975,0000000,1,,
H015005974,0000000,1,,
H015005418,0000038,1,,
H015005417,0000000,1,,
H015005241,0000128,1,,
H015005179,0000043,1,,
H015005178,0000072,1,,
H015005000,0000013,1,,
H015004842,0000090,1,,
H015004841,0000066,1,,
H015004840,0000058,1,,
H015004839,0000040,1,,
H015004404,0000000,1,,
H015004403,0000000,1,,
H015004375,0000011,1,,
H015004250,0000000,1,,
H015003711,0000060,1,,
H015003566,0000110,1,,
H015003565,0000043,1,,
H015003388,0000083,1,,
H015002890,0000010,1,,
H015002577,0000108,1,,
H015002172,0000000,1,,
H015002120,0000000,1,,
H015001735,0000000,1,,
H015000655,0000000,1,,
H015000654,0000074,1,,
H013006522,0000010,1,,
H013006521,0000010,1,,
H013005952,0000000,1,,
H013005758,0000093,1,,
H013004481,0000000,1,,
H013004148,0000000,1,,
H013004108,0000020,1,,
H013002578,0000166,1,,
H013002560,0000048,1,,
H013002558,0000000,1,,
H013000392,0000109,1,,
H013000391,0000147,1,,
H013000386,0000000,1,,
H013000385,0000009,1,,
H011006437,0000499,1,,
H011006379,0000182,1,,
H011005252,0000089,1,,
H011004937,0000053,1,,
H011004871,0000027,1,,
H011004870,0000012,1,,
H011004869,0000042,1,,
H011004868,0000026,1,,
H011004819,0000146,1,,
H011004754,0000000,1,,
H011004636,0000099,1,,
H011004430,0000000,1,,
H011003872,0000167,1,,
H011003352,0000099,1,,
H011003206,0000078,1,,
H011002615,0000907,1,,
H011002505,0000982,1,,
H011002457,0000097,1,,
H011002121,0000000,1,,
H011002041,0000099,1,,
H011001897,0000000,1,,
H011001888,0000099,1,,
H011001458,0000000,1,,
H011001456,0000000,1,,
H011001345,0000000,1,,
H011001286,0000041,1,,
H011001139,0000037,1,,
H011001138,0000000,1,,
H011000367,0000150,1,,
H011000366,0000049,1,,
H011000365,0000050,1,,
H011000336,0000015,1,,
H011000298,0000000,1,,
H010006037,0000008,1,,
H010005979,0000000,1,,
H010005978,0000051,1,,
H010005977,0000000,1,,
H010005943,0000000,1,,
H010005657,0000049,1,,
H010005655,0000214,1,,
H010005599,0000235,1,,
H010005597,0000236,1,,
H010005425,0000000,1,,
H010005333,0000281,1,,
H010005313,0000105,1,,
H010005311,0000000,1,,
H010005002,0000011,1,,
H010004818,0000007,1,,
H010004815,0000000,1,,
H010004633,0000028,1,,
H010004631,0000000,1,,
H010004629,0000030,1,,
H010004595,0000049,1,,
H010004401,0000017,1,,
H010004399,0000012,1,,
H010004352,0000002,1,,
H010003928,0000062,1,,
H010003913,0000011,1,,
H010003555,0000108,1,,
H010003553,0000001,1,,
H010003551,0000011,1,,
H010003465,0000013,1,,
H010003207,0000000,1,,
H010002953,0000000,1,,
H010002951,0000907,1,,
H010002622,0000017,1,,
H010002507,0000000,1,,
H010002455,0000328,1,,
H010002160,0000000,1,,
H010002159,0000006,1,,
H010002158,0000000,1,,
H010002043,0000000,1,,
H010001793,0000000,1,,
H010001792,0000000,1,,
H010001789,0000000,1,,
H010001788,0000000,1,,
H010001787,0000494,1,,
H010001786,0000000,1,,
H010001770,0000019,1,,
H010001742,0000000,1,,
H010001741,0000000,1,,
H010001739,0000000,1,,
H010001730,0000000,1,,
H010001688,0000017,1,,
H010001686,0000000,1,,
H010001338,0000000,1,,
H010001205,0000000,1,,
H010000374,0000000,1,,
H010000371,0000000,1,,
H007000508,0000000,1,,
H007000495,0000000,1,,
H006006525,0000000,1,,
H006005404,0000000,1,,
H006005117,0000008,1,,
H006004372,0000006,1,,
H006003471,0000011,1,,
H006003012,0000000,1,,
H005006436,0000000,1,,
H005005501,0000011,1,,
H005005398,0000122,1,,
H005005222,0000005,1,,
H005005114,0000018,1,,
H005004987,0000000,1,,
H005004986,0000000,1,,
H005004980,0000014,1,,
H005004662,0000000,1,,
H005004577,0000000,1,,
H005004420,0000000,1,,
H005004359,0000081,1,,
H005004358,0000030,1,,
H005003463,0000025,1,,
H005003123,0000058,1,,
H005002940,0000005,1,,
H005002939,0000056,1,,
H005002154,0000075,1,,
H005002153,0000017,1,,
H005001795,0000000,1,,
H005001028,0000098,1,,
H005000119,0000000,1,,
H004005614,0000179,1,,
H004005607,0000029,1,,
H004005414,0000066,1,,
H004004999,0000000,1,,
H004003567,0000036,1,,
H004003396,0000146,1,,
H004003092,0000118,1,,
H004002561,0000000,1,,
H000006459,0000000,1,,
H000006458,0000000,1,,
H000006457,0000000,1,,
H000006184,0000000,1,,
H000006087,0000000,1,,
H000006083,0000000,1,,
H000006079,0000000,1,,
H000006076,0000008,1,,
H000005937,0000000,1,,
H000005833,0000004,1,,
H000005573,0000000,1,,
H000005352,0000000,1,,
H000005351,0000000,1,,
H000005268,0000000,1,,
H000005115,0000000,1,,
H000005108,0000000,1,,
H000005095,0000000,1,,
H000005094,0000010,1,,
H000005046,0000025,1,,
H000004974,0000000,1,,
H000004973,0000000,1,,
H000004972,0000000,1,,
H000004864,0000020,1,,
H000004863,0000020,1,,
H000004853,0000000,1,,
H000004829,0000005,1,,
H000004806,0000010,1,,
H000004727,0000000,1,,
H000004721,0000000,1,,
H000004711,0000000,1,,
H000004628,0000000,1,,
H000004627,0000005,1,,
H000004626,0000000,1,,
H000004621,0000000,1,,
H000004576,0000000,1,,
H000004523,0000000,1,,
H000004522,0000000,1,,
H000004394,0000027,1,,
H000004364,0000000,1,,
H000004363,0000000,1,,
H000004121,0000000,1,,
H000003830,0000000,1,,
H000003829,0000000,1,,
H000003827,0000000,1,,
H000003745,0000052,1,,
H000003744,0000012,1,,
H000003548,0000000,1,,
H000003547,0000000,1,,
H000003533,0000004,1,,
H000003532,0000003,1,,
H000003484,0000026,1,,
H000003462,0000000,1,,
H000003452,0000008,1,,
H000003440,0000000,1,,
H000003372,0000000,1,,
H000003366,0000009,1,,
H000003365,0000000,1,,
H000003359,0000000,1,,
H000003196,0000000,1,,
H000003132,0000000,1,,
H000002977,0000010,1,,
H000002923,0000000,1,,
H000002756,0000000,1,,
H000002465,0000037,1,,
H000002441,0000000,1,,
H000002258,0000000,1,,
H000002249,0000059,1,,
H000002027,0000000,1,,
H000001333,0000000,1,,
H000001126,0000000,1,,
FF2324,0000000,1,,
FF0652,0000000,1,,
FERT-30_9,0000000,1,,
